"seq_number","Site","Bio_rep1.x","Bio_rep2.x","Bio_rep3.x","Bio_rep4.x","Bio_rep0.x","Bio_rep1.y","Bio_rep2.y","Bio_rep3.y","Bio_rep4.y","Bio_rep0.y","max_Occupancy_prob","sum.taxonomy"
"merged_fishcard_12S_all_elas_557","LB14",1,2,1,1,NA,1,2,1,1,NA,0.95776803383621,""
"merged_fishcard_12S_all_elas_564","LA14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_564","LA3",NA,2,NA,2,NA,NA,2,NA,2,NA,0.949543215677236,""
"merged_fishcard_12S_all_elas_567","LA14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_576","LA11",3,2,NA,NA,NA,3,2,NA,NA,NA,0.992296160055716,""
"merged_fishcard_12S_all_elas_576","LA6",1,1,NA,2,NA,1,1,NA,2,NA,0.963837313884786,""
"merged_fishcard_12S_all_elas_578","LA11",2,1,NA,2,NA,2,1,NA,2,NA,0.965740036594644,""
"merged_fishcard_12S_all_elas_578","LA6",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_578","LB14",1,NA,2,2,NA,1,NA,2,2,NA,0.960253952721639,""
"merged_fishcard_12S_all_elas_579","LA11",NA,NA,2,1,NA,NA,NA,2,1,NA,0.951881199659897,""
"merged_fishcard_12S_all_elas_579","LA3",NA,2,NA,1,NA,NA,2,NA,1,NA,0.942675593064979,""
"merged_fishcard_12S_all_elas_580","LB14",1,NA,2,1,NA,1,NA,2,1,NA,0.965382038586496,""
"merged_fishcard_12S_all_elas_587","LA11",1,2,NA,3,NA,1,2,NA,3,NA,0.990044754326868,""
"merged_fishcard_12S_all_elas_587","LA3",2,2,1,1,NA,2,2,1,1,NA,0.969486596475419,""
"merged_fishcard_12S_all_elas_591","LA14",2,1,1,2,NA,2,1,1,2,NA,0.966589455481328,""
"merged_fishcard_12S_all_elas_592","LA11",NA,1,2,1,NA,NA,1,2,1,NA,0.965332323948093,""
"merged_fishcard_12S_all_elas_592","LB1",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_597","LA11",1,3,1,1,NA,1,3,1,1,NA,0.993607436767825,""
"merged_fishcard_12S_all_elas_604","LA11",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,""
"merged_fishcard_12S_all_elas_604","LB14",1,2,NA,NA,NA,1,2,NA,NA,NA,0.945320328984527,""
"merged_fishcard_12S_all_elas_605","LA11",1,1,2,1,NA,1,1,2,1,NA,0.964386423714683,""
"merged_fishcard_12S_all_elas_613","LA11",1,NA,NA,2,NA,1,NA,NA,2,NA,0.950463141906933,""
"merged_fishcard_12S_all_elas_613","LB1",1,1,2,2,NA,1,1,2,2,NA,0.96840491867048,""
"merged_fishcard_12S_all_elas_614","LB1",1,NA,1,2,1,1,NA,1,2,1,0.959818484989581,""
"merged_fishcard_12S_all_elas_617","LA11",1,2,1,2,NA,1,2,1,2,NA,0.964742063641462,""
"merged_fishcard_12S_all_elas_621","LA3",1,2,NA,NA,NA,1,2,NA,NA,NA,0.945320328984527,""
"merged_fishcard_12S_all_elas_621","LB1",2,NA,NA,1,NA,2,NA,NA,1,NA,0.942701452956569,""
"merged_fishcard_12S_all_elas_628","LB14",NA,NA,2,2,NA,NA,NA,2,2,NA,0.950522630771924,""
"merged_fishcard_12S_all_elas_630","LA11",1,2,2,NA,NA,1,2,2,NA,NA,0.959494511702267,""
"merged_fishcard_12S_all_elas_630","LA3",1,1,NA,2,NA,1,1,NA,2,NA,0.963837313884786,""
"merged_fishcard_12S_all_elas_630","LB2",NA,1,NA,2,NA,NA,1,NA,2,NA,0.950759093172621,""
"merged_fishcard_12S_all_elas_631","LA11",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_elas_631","LA3",NA,1,NA,2,NA,NA,1,NA,2,NA,0.950759093172621,""
"merged_fishcard_12S_all_elas_633","LB1",2,2,1,2,1,2,2,1,2,1,0.971195802404595,""
"merged_fishcard_12S_all_elas_646","LA11",1,2,NA,2,NA,1,2,NA,2,NA,0.948953485226148,""
"merged_fishcard_12S_all_elas_646","LA3",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,""
"merged_fishcard_12S_all_elas_654","LB14",2,NA,NA,2,NA,2,NA,NA,2,NA,0.950944267315486,""
"merged_fishcard_12S_all_elas_674","LA11",2,NA,2,1,NA,2,NA,2,1,NA,0.96506272803108,""
"merged_fishcard_12S_all_elas_674","LA3",2,2,NA,NA,NA,2,2,NA,NA,NA,0.947877503367765,""
"merged_fishcard_12S_all_elas_675","LA11",NA,1,1,2,NA,NA,1,1,2,NA,0.952036774589216,""
"merged_fishcard_12S_all_elas_675","LA14",NA,1,2,1,NA,NA,1,2,1,NA,0.965332323948093,""
"merged_fishcard_12S_all_elas_675","LB1",NA,NA,1,NA,2,NA,NA,1,NA,2,0.94371340152864,""
"merged_fishcard_12S_all_elas_679","LA11",NA,NA,NA,3,NA,NA,NA,NA,3,NA,0.988460229657235,""
"merged_fishcard_12S_all_elas_686","LB1",NA,NA,NA,NA,2,NA,NA,NA,NA,2,0.93259897716036,""
"merged_fishcard_12S_all_elas_692","LA11",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_693","LA11",NA,1,1,2,NA,NA,1,1,2,NA,0.952036774589216,""
"merged_fishcard_12S_all_elas_693","LA3",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_elas_702","LA11",2,2,2,NA,NA,2,2,2,NA,NA,0.953016151294006,""
"merged_fishcard_12S_all_elas_702","LB14",2,1,NA,2,NA,2,1,NA,2,NA,0.965740036594644,""
"merged_fishcard_12S_all_elas_714","LA11",2,NA,NA,2,NA,2,NA,NA,2,NA,0.950944267315486,""
"merged_fishcard_12S_all_elas_714","LA3",NA,2,1,NA,NA,NA,2,1,NA,NA,0.953949340669104,""
"merged_fishcard_12S_all_elas_714","LB1",NA,2,2,2,NA,NA,2,2,2,NA,0.964606653403676,""
"merged_fishcard_12S_all_elas_722","LA11",1,1,1,2,NA,1,1,1,2,NA,0.970961685017897,""
"merged_fishcard_12S_all_elas_724","LB2",2,NA,NA,1,NA,2,NA,NA,1,NA,0.942701452956569,""
"merged_fishcard_12S_all_elas_727","LA3",2,NA,NA,2,NA,2,NA,NA,2,NA,0.950944267315486,""
"merged_fishcard_12S_all_elas_727","LB2",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,""
"merged_fishcard_12S_all_elas_732","LA11",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_738","LB1",1,NA,2,NA,NA,1,NA,2,NA,NA,0.942552617106985,""
"merged_fishcard_12S_all_elas_738","LB14",NA,2,1,1,NA,NA,2,1,1,NA,0.963309289821727,""
"merged_fishcard_12S_all_elas_750","LA11",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,""
"merged_fishcard_12S_all_elas_756","LA11",NA,1,NA,2,NA,NA,1,NA,2,NA,0.950759093172621,""
"merged_fishcard_12S_all_elas_767","LA3",NA,1,2,2,NA,NA,1,2,2,NA,0.966059756623806,""
"merged_fishcard_12S_all_elas_770","LB14",1,2,2,1,NA,1,2,2,1,NA,0.964258987525419,""
"merged_fishcard_12S_all_elas_775","LA11",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_elas_775","LB14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_777","LA11",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_777","LA14",1,2,NA,NA,NA,1,2,NA,NA,NA,0.945320328984527,""
"merged_fishcard_12S_all_elas_777","LA3",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.931980977329258,""
"merged_fishcard_12S_all_elas_778","LA14",1,2,NA,1,NA,1,2,NA,1,NA,0.951147032232637,""
"merged_fishcard_12S_all_elas_783","LA6",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_elas_783","LB14",1,1,3,1,NA,1,1,3,1,NA,0.991521887179723,""
"merged_fishcard_12S_all_elas_792","LB14",2,NA,NA,2,NA,2,NA,NA,2,NA,0.950944267315486,""
"merged_fishcard_12S_all_elas_801","LB14",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,""
"merged_fishcard_12S_all_elas_802","LA14",NA,1,NA,2,NA,NA,1,NA,2,NA,0.950759093172621,""
"merged_fishcard_12S_all_elas_802","LA6",1,2,NA,NA,NA,1,2,NA,NA,NA,0.945320328984527,""
"merged_fishcard_12S_all_elas_811","LA11",1,NA,2,2,NA,1,NA,2,2,NA,0.960253952721639,""
"merged_fishcard_12S_all_elas_822","LB2",2,1,NA,NA,NA,2,1,NA,NA,NA,0.95480538741038,""
"merged_fishcard_12S_all_elas_824","LA6",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,"Eukaryota;Chordata;Actinopteri;;Sphyraenidae;Sphyraena;Sphyraena argentea"
"merged_fishcard_12S_all_elas_842","LB14",2,NA,NA,NA,NA,2,NA,NA,NA,NA,0.937406142525727,""
"merged_fishcard_12S_all_elas_845","LA6",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,""
"merged_fishcard_12S_all_elas_875","LA11",NA,1,2,NA,NA,NA,1,2,NA,NA,0.951161881397668,""
"merged_fishcard_12S_all_elas_875","LA3",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,""
"merged_fishcard_12S_all_elas_888","LA3",2,NA,NA,1,NA,2,NA,NA,1,NA,0.942701452956569,""
"merged_fishcard_12S_all_elas_898","LA11",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_910","LA14",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,""
"merged_fishcard_12S_all_elas_927","LA11",2,NA,NA,1,NA,2,NA,NA,1,NA,0.942701452956569,""
"merged_fishcard_12S_all_elas_927","LA14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_928","LA6",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_elas_946","LB1",NA,1,NA,NA,2,NA,1,NA,NA,2,0.956174887063072,""
"merged_fishcard_12S_all_elas_951","LB1",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,""
"merged_fishcard_12S_all_elas_969","LA6",NA,2,1,NA,NA,NA,2,1,NA,NA,0.953949340669104,""
"merged_fishcard_12S_all_elas_979","LA6",1,NA,NA,2,NA,1,NA,NA,2,NA,0.950463141906933,""
"merged_fishcard_12S_all_elas_979","LB14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_990","LA6",NA,3,NA,NA,NA,NA,3,NA,NA,NA,0.989274158032514,""
"merged_fishcard_12S_all_elas_994","LA3",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.931980977329258,""
"merged_fishcard_12S_all_elas_1035","LB14",2,1,1,NA,NA,2,1,1,NA,NA,0.964645232578659,""
"merged_fishcard_12S_all_elas_1038","LA14",2,NA,NA,NA,NA,2,NA,NA,NA,NA,0.937406142525727,""
"merged_fishcard_12S_all_elas_1046","LA14",NA,2,NA,1,NA,NA,2,NA,1,NA,0.942675593064979,""
"merged_fishcard_12S_all_elas_1070","LA3",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1071","LB1",NA,NA,NA,NA,2,NA,NA,NA,NA,2,0.93259897716036,""
"merged_fishcard_12S_all_elas_1086","LA14",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.931980977329258,""
"merged_fishcard_12S_all_elas_1089","LB14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1092","LB1",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1099","LB1",NA,NA,2,1,NA,NA,NA,2,1,NA,0.951881199659897,""
"merged_fishcard_12S_all_elas_1100","LB2",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1104","LA6",1,2,NA,1,NA,1,2,NA,1,NA,0.951147032232637,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1104","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1122","LA14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1143","LA14",2,NA,NA,1,NA,2,NA,NA,1,NA,0.942701452956569,""
"merged_fishcard_12S_all_elas_1156","LA11",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_elas_1162","LB14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1166","LB14",1,NA,NA,2,NA,1,NA,NA,2,NA,0.950463141906933,""
"merged_fishcard_12S_all_elas_1168","LB14",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_elas_1180","LB1",1,NA,NA,2,NA,1,NA,NA,2,NA,0.950463141906933,""
"merged_fishcard_12S_all_elas_1203","LB14",NA,2,1,NA,NA,NA,2,1,NA,NA,0.953949340669104,""
"merged_fishcard_12S_all_elas_1207","LA14",1,NA,1,2,NA,1,NA,1,2,NA,0.960256249272858,""
"merged_fishcard_12S_all_elas_1226","LA14",NA,2,1,NA,NA,NA,2,1,NA,NA,0.953949340669104,""
"merged_fishcard_12S_all_elas_1230","LB1",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1254","LA11",2,NA,NA,NA,NA,2,NA,NA,NA,NA,0.937406142525727,""
"merged_fishcard_12S_all_elas_1299","LA3",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,""
"merged_fishcard_12S_all_elas_1309","LB1",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.931980977329258,""
"merged_fishcard_12S_all_elas_1346","LB14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1351","LA11",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,""
"merged_fishcard_12S_all_elas_1371","LA11",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1381","LB14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1385","LA11",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,""
"merged_fishcard_12S_all_elas_1394","LA3",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1411","LA11",1,2,NA,NA,NA,1,2,NA,NA,NA,0.945320328984527,""
"merged_fishcard_12S_all_elas_1414","LA6",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923104903814963,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1414","LB1",NA,2,1,1,NA,NA,2,1,1,NA,0.963309289821727,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1414","LB14",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1414","LB2",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1487","LA11",2,1,NA,1,NA,2,1,NA,1,NA,0.964688796755042,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_1487","LB1",NA,2,NA,1,NA,NA,2,NA,1,NA,0.942675593064979,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_1497","LA3",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_elas_1510","LA6",1,3,NA,1,NA,1,3,NA,1,NA,0.991436380981209,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1513","LA11",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,""
"merged_fishcard_12S_all_elas_1593","LB1",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.931980977329258,""
"merged_fishcard_12S_all_elas_1654","LA14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_1892","LA14",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_elas_2060","LA11",2,1,NA,1,NA,2,1,NA,1,NA,0.964688796755042,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_miu_1","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LB1",3,3,3,3,3,3,3,3,3,3,0.998453352402076,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_2","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LB1",3,3,3,3,3,3,3,3,3,3,0.998453352402076,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_3","LA11",1,1,3,2,NA,1,1,3,2,NA,0.991400745955665,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LA3",3,3,2,3,NA,3,3,2,3,NA,0.99573856191453,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_4","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LB1",3,2,1,2,3,3,2,1,2,3,0.996450703853922,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LA11",2,3,2,2,NA,2,3,2,2,NA,0.996167862389334,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LA14",3,1,3,3,NA,3,1,3,3,NA,0.993600599808548,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LB14",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.931980977329258,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LB2",2,2,2,NA,NA,2,2,2,NA,NA,0.953016151294006,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_6","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LA6",1,2,NA,2,NA,1,2,NA,2,NA,0.948953485226148,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LB1",NA,NA,2,NA,2,NA,NA,2,NA,2,0.949662077726807,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LB14",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.931980977329258,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LB2",NA,1,2,NA,NA,NA,1,2,NA,NA,0.951161881397668,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_7","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LA14",1,3,3,3,NA,1,3,3,3,NA,0.996618419944349,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LA6",3,3,2,3,NA,3,3,2,3,NA,0.99573856191453,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LB1",1,NA,1,1,3,1,NA,1,1,3,0.987600890744715,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LB14",3,3,3,2,NA,3,3,3,2,NA,0.99801180266639,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_8","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Genyonemus;Genyonemus lineatus"
